IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
farmland_50,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
farmland_51,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
farmland_52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_53,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_54,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_55,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
farmland_56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_59,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_62,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_64,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_66,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_67,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
farmland_77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_91,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
farmland_92,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
farmland_93,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_95,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_96,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
farmland_99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
farmland_100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
forest_1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forest_3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
forest_45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_68,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_76,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
forest_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
forest_89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
forest_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
forest_100,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_4,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_5,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_6,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_7,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_9,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_10,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_11,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_13,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_16,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
industrial_17,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_18,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_19,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
industrial_20,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_21,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_22,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
industrial_23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_24,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_25,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
industrial_26,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_27,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
industrial_28,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_29,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_31,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_32,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
industrial_33,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_34,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_35,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_36,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_37,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_38,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_39,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_40,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_41,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_42,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_43,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_44,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_45,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_46,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_47,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_48,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_49,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_50,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_51,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_52,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_53,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_54,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_55,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_56,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_57,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_58,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_59,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_60,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_61,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
industrial_62,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_63,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_64,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
industrial_65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
industrial_66,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_67,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_68,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_69,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_70,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_71,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_72,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_73,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_74,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_75,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_76,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_77,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1
industrial_78,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_79,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_80,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
industrial_81,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_82,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_83,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_84,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_85,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_86,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
industrial_87,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_88,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_89,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_90,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_91,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_92,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_93,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_94,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_95,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_96,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
industrial_97,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
industrial_98,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
industrial_99,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
industrial_100,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
meadow_1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_35,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_41,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_43,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_46,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_52,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_59,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_60,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_63,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_67,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_68,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_70,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_71,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_72,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_74,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_80,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_81,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_82,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_83,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_84,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_86,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_87,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_88,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_91,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_93,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_94,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_96,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_97,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_98,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
meadow_99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
